,truevtxX,truevtxY,truevtxZ,recovtxX,recovtxY,recovtxZ,Gridpoint,Predicted_Gridpoint,Reco_Gridpoint,DR,vtx_x,vtx_y,vtx_z,DR_reco,DR_DNN
1924,-60.817,21.976,-14.792,-57.451,22.214,-11.796,15038.000,14718.934,15039.000,4.513,-70,20,-20,4.512,10.740
1925,14.065,-1.923,-15.227,13.126,-2.652,-6.344,14956.000,14124.595,16156.000,8.962,10,-10,-20,8.962,10.225
1926,-25.467,14.069,-20.491,-13.132,11.599,-18.334,13812.000,12460.229,15013.000,12.763,-30,10,-30,12.763,11.293
1927,-51.481,8.182,-0.824,-53.419,18.753,-6.024,16179.000,15582.137,16209.000,11.939,-60,0,-10,11.939,14.957
1928,26.162,43.661,-54.764,30.927,49.003,-40.955,10307.000,11594.494,11508.000,15.554,20,40,-60,15.554,8.876
1929,27.214,6.468,-69.090,39.474,-10.041,-76.253,8987.000,8056.850,7728.000,21.776,20,0,-70,21.775,9.732
1930,-48.905,-1.445,-2.074,-45.705,6.971,-2.612,16150.000,15969.412,16180.000,9.020,-50,-10,-10,9.020,11.714
1931,84.269,41.720,-49.568,83.913,51.031,-64.009,11513.000,9077.381,9143.000,17.186,80,40,-50,17.186,4.623
1932,89.125,34.337,-37.473,147.851,1.508,25.928,12683.000,12368.269,19799.000,92.446,80,30,-40,92.446,10.414
1933,-68.852,-23.896,-22.037,-59.516,-31.656,-34.908,13688.000,12435.489,12459.000,17.693,-70,-30,-30,17.693,10.099
1934,12.514,-27.529,-26.259,12.524,-31.177,-17.488,13696.000,14218.271,14866.000,9.499,10,-30,-30,9.499,5.140
1935,14.522,-35.870,-71.834,-0.392,-22.785,-95.925,7666.000,10068.913,5294.000,31.208,10,-40,-80,31.209,10.207
1936,31.361,11.184,-17.229,32.044,8.197,-19.365,15018.000,14853.716,14988.000,3.735,30,10,-20,3.735,3.306
1937,71.637,-43.758,-1.839,73.709,-41.600,-1.929,16042.000,15764.515,16042.000,2.993,70,-50,-10,2.993,10.404
1938,-42.813,-2.167,-2.854,-56.314,15.203,-98.817,16150.000,15822.134,5409.000,98.452,-50,-10,-10,98.452,12.809
1939,-39.718,-34.468,-58.779,-43.455,-35.253,-62.612,10061.000,8922.677,8860.000,5.411,-40,-40,-60,5.410,5.672
1940,87.943,28.261,-19.286,92.115,48.881,75.381,15053.000,13031.830,25914.000,96.976,80,20,-20,96.976,11.482
1941,-77.582,16.027,-37.952,-83.307,10.601,-47.171,12607.000,11585.136,11406.000,12.133,-80,10,-40,12.133,6.809
1942,-50.843,0.144,-13.921,-51.195,0.995,-7.778,14979.000,14042.503,16179.000,6.212,-60,0,-20,6.212,10.992
1943,-2.440,-2.595,-9.257,-3.569,6.865,-16.834,16154.000,16425.645,14984.000,12.173,-10,-10,-10,12.173,10.608
1944,-29.475,31.387,-68.548,-36.633,30.141,-70.647,9072.000,7882.977,7871.000,7.563,-30,30,-70,7.563,2.075
1945,27.198,33.161,-40.069,47.252,42.496,-70.497,11477.000,11921.871,7909.000,37.619,20,30,-50,37.619,12.666
1946,-98.585,-1.442,-19.651,-145.121,-3.705,40.383,14945.000,13184.397,22141.000,75.992,-100,-10,-20,75.992,8.681
1947,46.913,-36.329,-16.930,29.418,-61.421,-55.965,14869.000,12179.898,9977.000,49.593,40,-40,-20,49.592,8.408
1948,8.903,-4.745,-57.442,22.003,-7.525,-46.897,10155.000,10635.748,11357.000,17.045,0,-10,-60,17.045,10.650
1949,24.407,-48.992,-60.273,30.361,-43.734,-58.033,8837.000,9044.854,10038.000,8.254,20,-50,-70,8.253,10.726
1950,-74.385,27.057,-46.706,-85.270,44.271,-49.859,11437.000,11178.728,11496.000,20.610,-80,20,-50,20.609,9.601
1951,-86.927,27.776,-17.620,-117.235,54.882,-56.520,15036.000,13996.947,10323.000,56.272,-90,20,-20,56.272,8.693
1952,-22.507,-29.067,-47.342,-18.785,-24.331,-40.739,11292.000,12548.026,11293.000,8.937,-30,-30,-50,8.938,8.005
1953,-61.415,-23.963,-32.042,-66.882,-32.835,-40.130,12488.000,12747.877,11258.000,13.192,-70,-30,-40,13.192,13.171
1954,-28.470,11.635,-36.750,-12.078,27.461,-82.480,12612.000,12672.068,6643.000,51.092,-30,10,-40,51.092,3.947
1955,40.151,41.803,-16.449,45.220,36.251,10.900,15109.000,13766.321,18679.000,28.364,40,40,-20,28.363,3.985
1956,39.845,-43.961,-16.095,38.305,-43.383,-7.038,14838.000,12394.965,16038.000,9.205,30,-50,-20,9.205,12.192
1957,81.225,-49.940,-1.394,81.538,-47.645,21.725,16043.000,16081.364,19643.000,23.235,80,-50,-10,23.235,8.693
1958,65.207,-31.167,-46.403,66.849,-26.789,-44.187,11271.000,10785.603,11301.000,5.174,60,-40,-50,5.174,10.866
1959,41.195,3.444,-69.110,48.354,6.504,-65.942,8989.000,8850.157,8989.000,8.405,40,0,-70,8.405,3.753
1960,85.412,-29.494,-27.930,39.582,-54.516,-90.228,13703.000,13630.036,5208.000,81.287,80,-30,-30,81.287,5.816
1961,14.055,-1.483,-59.594,33.834,3.187,-57.404,10156.000,10466.281,10188.000,20.441,10,-10,-60,20.440,9.442
1962,59.954,-7.554,-47.238,65.357,-6.746,-43.352,11360.000,10990.377,11361.000,6.705,50,-10,-50,6.704,10.616
1963,-16.162,-27.789,-29.281,-11.621,-37.218,-25.439,13693.000,12960.351,13663.000,11.149,-20,-30,-30,11.148,4.487
1964,-1.105,-0.841,-25.626,8.207,6.649,-19.933,13754.000,14925.547,14985.000,13.238,-10,-10,-30,13.237,13.496
1965,-81.472,4.218,-4.799,-79.460,25.383,-89.140,16176.000,15597.089,6637.000,86.980,-90,0,-10,86.979,10.843
1966,-81.263,-27.962,-0.770,-134.615,-56.491,63.262,16086.000,14653.837,24391.000,88.094,-90,-30,-10,88.093,12.872
1967,-56.968,-9.663,-72.180,-56.276,-16.710,-63.615,7749.000,8816.208,8919.000,11.113,-60,-10,-80,11.113,8.394
1968,-52.633,25.029,-29.425,-49.127,27.206,-31.093,13839.000,10508.040,12640.000,4.452,-60,20,-30,4.451,8.938
1969,-31.157,6.576,-15.274,-32.243,-0.144,-16.396,14981.000,16099.827,14951.000,6.898,-40,0,-20,6.899,11.991
1970,-71.881,-13.172,-26.254,-73.395,-16.648,-28.014,13717.000,12379.898,13717.000,4.180,-80,-20,-30,4.180,11.250
1971,-29.443,39.498,-9.917,-29.011,28.169,-92.528,16272.000,14370.087,5442.000,83.385,-30,30,-10,83.385,9.515
1972,33.984,21.998,-59.620,43.761,19.503,-53.527,10248.000,11515.303,10219.000,11.787,30,20,-60,11.787,4.473
1973,47.654,-31.814,-18.692,45.275,-61.579,-64.239,14869.000,14133.262,8779.000,54.462,40,-40,-20,54.462,11.283
1974,92.023,17.493,-13.653,126.353,53.584,1.317,15024.000,14505.917,17547.000,52.011,90,10,-20,52.012,10.026
1975,66.225,-19.836,-2.040,64.850,-20.780,3.085,16131.000,15365.776,17301.000,5.390,60,-20,-10,5.390,10.106
1976,39.563,30.469,-50.291,48.168,32.298,-55.296,10278.000,13251.474,10279.000,10.121,30,30,-60,10.121,13.636
1977,67.135,-28.714,-28.943,75.955,1.853,57.202,13701.000,12715.625,23392.000,91.832,60,-30,-30,91.832,7.327
1978,51.022,-19.196,-48.617,52.457,-31.273,-53.636,11330.000,11482.246,10070.000,13.157,50,-20,-50,13.157,1.898
1979,-27.828,0.013,-41.307,-28.514,1.502,-22.725,11382.000,12531.274,13782.000,18.654,-30,0,-50,18.654,8.960
1980,58.078,-6.319,-18.087,69.584,31.356,-22.306,14960.000,14893.536,13881.000,39.619,50,-10,-20,39.618,9.081
1981,-0.007,23.292,-57.448,12.138,23.605,-48.286,10244.000,9660.050,11446.000,15.216,-10,20,-60,15.216,10.826
1982,-39.239,-43.131,-10.328,-44.598,-46.338,-12.626,14831.000,14078.239,14830.000,6.654,-40,-50,-20,6.655,11.887
1983,69.166,19.298,-16.715,65.785,19.977,-4.729,15021.000,13939.815,16221.000,12.473,60,10,-20,12.472,13.463
1984,-57.637,44.378,-24.165,-61.850,46.860,-24.537,13899.000,14393.127,13898.000,4.903,-60,40,-30,4.904,7.668
1985,-61.528,-19.408,-20.459,-110.397,-49.120,82.065,13718.000,14805.604,26823.000,117.398,-70,-20,-30,117.397,12.773
1986,-35.673,-18.261,-9.464,-51.529,-11.155,58.191,16121.000,16047.692,23319.000,69.850,-40,-20,-10,69.851,4.694
1987,12.544,-13.081,-13.902,12.605,-9.172,-19.273,14926.000,15055.150,14956.000,6.642,10,-20,-20,6.643,9.567
1988,-51.429,23.164,-78.257,-55.606,33.663,-81.306,7839.000,8001.847,6669.000,11.703,-60,20,-80,11.704,9.301
1989,-46.319,-37.098,-57.234,-48.268,-34.040,-57.747,10060.000,9813.289,10060.000,3.663,-50,-40,-60,3.662,5.443
1990,-85.642,-22.373,-16.619,-83.471,-28.418,-27.472,14886.000,11314.491,13686.000,12.611,-90,-30,-20,12.611,9.412
1991,-21.931,-9.291,-21.034,-20.439,-3.305,-17.738,13752.000,15027.642,14952.000,6.994,-30,-10,-30,6.994,12.083
1992,81.738,-11.729,-2.690,118.725,63.751,12.621,16133.000,14905.670,18776.000,85.438,80,-20,-10,85.438,11.174
1993,64.588,-21.024,-69.995,69.153,-28.210,-72.989,8901.000,11112.230,7701.000,9.024,60,-30,-70,9.025,10.081
1994,-56.095,24.172,-19.797,-57.856,28.776,-21.253,15039.000,13462.230,13839.000,5.140,-60,20,-20,5.140,5.718
1995,-4.723,-37.499,-5.361,-0.612,-30.607,-17.183,16064.000,16385.225,14864.000,14.289,-10,-40,-10,14.288,7.458
1996,-10.875,-49.757,-23.940,0.599,-67.077,-17.621,13633.000,13771.065,14775.000,21.716,-20,-50,-30,21.716,10.957
1997,-2.102,3.514,-6.832,7.253,-19.535,8.754,16184.000,14467.882,17325.000,29.355,-10,0,-10,29.355,9.207
1998,-47.641,-35.998,-27.672,-45.929,-38.176,-23.204,13660.000,14164.265,13660.000,5.257,-50,-40,-30,5.257,5.196
1999,-68.953,-3.267,-16.520,-71.843,-6.906,-9.171,14948.000,14552.124,16147.000,8.695,-70,-10,-20,8.695,7.651
2000,82.852,-42.221,-71.969,92.068,-44.738,-83.853,7643.000,8743.535,6444.000,15.248,80,-50,-80,15.248,11.539
2001,-69.249,-29.296,-71.632,-83.688,-24.306,-56.197,7688.000,10107.089,10086.000,21.716,-70,-30,-80,21.717,8.431
2002,-90.848,12.483,-37.168,-115.891,-4.115,-50.227,12605.000,13580.023,10143.000,32.759,-100,10,-40,32.759,9.897
2003,-14.622,48.902,-11.950,-16.286,48.816,-4.937,15103.000,16262.940,16303.000,7.208,-20,40,-20,7.208,13.152
2004,16.175,-7.816,-8.450,30.482,-34.185,-76.221,16156.000,14847.581,7668.000,74.114,10,-10,-10,74.114,6.731
2005,44.175,-16.806,-31.709,45.423,-14.550,-29.541,12529.000,12639.848,13729.000,3.368,40,-20,-40,3.369,9.817
2006,-35.818,-28.496,-35.384,-29.447,-29.951,-45.380,12491.000,12162.336,11292.000,11.943,-40,-30,-40,11.943,6.408
2007,6.535,-40.144,-11.993,21.857,-62.252,15.010,14835.000,15984.408,18377.000,38.114,0,-50,-20,38.114,14.281
2008,29.255,-22.423,-38.247,42.608,-3.350,-28.101,12497.000,14045.423,13759.000,25.397,20,-30,-40,25.397,12.089
2009,1.686,-11.477,-43.001,5.303,-14.530,-35.762,11325.000,13489.804,12525.000,8.649,0,-20,-50,8.649,11.157
2010,-15.716,-23.540,-11.850,-14.807,-28.318,7.266,14893.000,16075.734,17293.000,19.726,-20,-30,-20,19.725,11.248
2011,-29.657,-48.505,-22.768,-30.347,-48.242,-23.250,13632.000,13394.247,13631.000,0.882,-30,-50,-30,0.882,7.393
2012,83.241,-21.366,-43.375,74.196,-26.504,-55.307,11303.000,9856.332,10102.000,15.830,80,-30,-50,15.830,11.355
2013,8.494,-48.129,-27.567,-9.068,-45.101,-15.042,13635.000,12551.506,14834.000,21.782,0,-50,-30,21.782,9.032
2014,-25.381,20.936,-56.344,-24.816,17.345,-60.282,10242.000,9026.932,9012.000,5.359,-30,20,-60,5.359,5.965
2015,-48.531,25.161,-11.366,-42.749,28.230,-11.066,15040.000,13082.715,15040.000,6.553,-50,20,-20,6.553,10.166
2016,23.733,-10.965,-7.770,26.531,-16.601,-39.364,16127.000,15934.341,12527.000,32.215,20,-20,-10,32.215,10.027
2017,13.041,2.445,-19.005,138.247,198.000,19.041,14986.000,11228.721,19168.000,235.300,10,0,-20,235.299,4.027
2018,-2.231,-45.413,-0.421,-0.898,-47.250,15.115,16034.000,16251.459,18434.000,15.701,-10,-50,-10,15.701,13.159
2019,-86.067,-20.654,-26.933,-104.989,-20.242,-6.017,13686.000,13634.717,16084.000,28.208,-90,-30,-30,28.208,10.594
2020,12.460,-35.340,-73.100,17.407,-39.964,-75.295,7666.000,9704.129,7666.000,7.118,10,-40,-80,7.118,8.682
2021,-18.000,-44.701,-44.869,31.119,-62.501,94.736,11233.000,12838.570,27978.000,149.061,-20,-50,-50,149.061,7.642
2022,74.415,40.386,-38.083,81.243,52.294,-50.352,12712.000,9104.404,10343.000,18.412,70,40,-40,18.411,4.829
2023,52.925,34.529,-39.149,26.992,33.877,-48.059,12680.000,9469.806,11477.000,27.429,50,30,-40,27.429,5.458
2024,-24.829,46.113,-37.421,-26.314,44.766,-25.494,12702.000,14637.494,13902.000,12.095,-30,40,-40,12.094,8.412
2025,-43.962,-44.886,-14.436,-46.123,-47.952,-6.250,14830.000,15000.790,16030.000,9.005,-50,-50,-20,9.004,9.673
2026,64.071,31.964,-44.666,67.992,26.858,-24.196,11481.000,12578.608,13851.000,21.459,60,30,-50,21.458,6.992
2027,52.668,14.156,-54.054,57.729,12.677,-41.698,10220.000,11158.528,11420.000,13.433,50,10,-60,13.434,7.730
2028,5.585,-40.230,-69.620,-2.171,-40.087,-73.887,8835.000,8697.309,7634.000,8.854,0,-50,-70,8.853,11.260
2029,-79.690,-3.931,-31.594,-81.625,-2.611,-32.099,12547.000,10980.279,12546.000,2.396,-80,-10,-40,2.396,10.373
2030,36.923,-24.371,-62.413,43.716,-21.520,-50.704,8898.000,9315.854,10099.000,13.834,30,-30,-70,13.834,11.712
2031,-10.838,28.182,-62.223,7.200,24.306,-88.049,9043.000,8875.929,6645.000,31.739,-20,20,-70,31.739,14.539
2032,13.213,33.291,-36.309,15.354,30.872,-29.869,12676.000,10854.007,13876.000,7.205,10,30,-40,7.205,5.897
2033,-55.430,6.361,-62.602,-54.340,9.747,-70.383,8979.000,10962.982,7779.000,8.556,-60,0,-70,8.556,10.774
2034,-26.049,43.811,-49.036,-8.137,50.094,-83.172,11502.000,10078.604,6734.000,39.059,-30,40,-50,39.059,5.573
2035,-48.924,-25.361,-22.999,-53.296,-29.079,-26.704,13690.000,13596.390,13689.000,6.831,-50,-30,-30,6.831,8.467
2036,76.254,-22.987,-34.088,85.943,-24.795,-49.498,12502.000,10737.145,11303.000,18.293,70,-30,-40,18.292,11.102
2037,-97.423,-1.740,-67.965,-89.494,8.840,-98.826,8945.000,8674.322,5376.000,33.574,-100,-10,-70,33.574,8.889
2038,-78.318,17.942,-48.051,-79.575,11.196,-35.062,11407.000,11514.981,12607.000,14.690,-80,10,-50,14.690,8.349
2039,-29.596,-38.243,-5.977,-37.998,-35.967,-2.037,16062.000,14141.581,16061.000,9.554,-30,-40,-10,9.555,4.408
2040,57.192,27.028,-48.785,74.373,-0.743,-100.166,11450.000,11012.809,4162.000,60.880,50,20,-50,60.880,10.129
2041,45.077,11.460,-5.856,49.014,18.818,8.460,16219.000,15630.730,17419.000,16.571,40,10,-10,16.571,6.714
2042,-75.050,-23.563,-42.577,-143.866,15.541,25.390,11287.000,13128.366,19801.000,104.328,-80,-30,-50,104.328,11.002
2043,-24.560,-37.519,-54.212,-30.659,-40.136,-48.475,10062.000,11317.036,11231.000,8.772,-30,-40,-60,8.773,8.322
2044,35.879,48.455,-15.615,44.515,47.387,-11.492,15108.000,13245.687,15109.000,9.629,30,40,-20,9.629,11.193
2045,65.224,-3.751,-27.897,80.903,-18.550,-34.500,13761.000,13940.107,12533.000,22.548,60,-10,-30,22.549,8.412
2046,60.490,41.376,-79.381,66.424,42.163,-90.289,7911.000,6465.136,5511.000,12.443,60,40,-80,12.443,1.586
2047,-68.798,-30.994,-28.596,-64.699,-31.298,-29.402,13658.000,13035.769,13658.000,4.189,-70,-40,-30,4.189,9.194
2048,18.709,-17.506,-62.487,30.189,-21.649,-54.661,8926.000,10809.434,10098.000,14.498,10,-20,-70,14.498,11.769
2049,75.986,24.940,-21.595,77.183,26.944,-4.778,13852.000,13071.476,16252.000,16.977,70,20,-30,16.978,11.440
2050,67.123,12.095,-8.888,67.632,7.929,-10.319,16221.000,16372.541,14991.000,4.434,60,10,-10,4.434,7.508
2051,28.782,-46.993,-78.862,37.705,-47.340,-72.631,7637.000,7970.120,7638.000,10.889,20,-50,-80,10.889,9.352
2052,-45.778,37.822,-36.755,-81.195,59.574,74.607,12670.000,13729.396,25926.000,118.866,-50,30,-40,118.866,9.463
2053,49.138,20.788,-7.753,55.881,19.908,2.919,16249.000,15489.729,17420.000,12.654,40,20,-10,12.654,9.443
2054,-72.950,-40.513,-43.984,-91.698,-40.595,-39.222,11227.000,12215.725,12425.000,19.343,-80,-50,-50,19.343,13.263
2055,-87.911,-30.399,-37.085,-94.563,-34.483,-41.774,12456.000,11596.850,11255.000,9.106,-90,-40,-40,9.106,10.249
2056,37.917,-25.163,-79.856,41.655,-34.211,-98.227,7698.000,9462.764,5269.000,20.816,30,-30,-80,20.817,9.279
2057,-90.083,-36.840,-6.109,-86.829,-55.585,10.769,16055.000,14734.503,18396.000,25.433,-100,-40,-10,25.433,11.112
2058,-27.518,-44.035,-68.718,-41.012,-48.350,-64.568,8832.000,8644.823,8830.000,14.762,-30,-50,-70,14.762,6.587
2059,-84.979,-39.568,-4.372,-90.068,-48.849,-10.540,16056.000,13841.646,14825.000,12.251,-90,-40,-10,12.251,7.555
2060,-16.541,-31.940,-27.447,-18.976,-36.052,-19.369,13663.000,14891.994,14863.000,9.386,-20,-40,-30,9.386,9.135
2061,70.968,29.410,-13.147,79.109,34.521,-14.823,15052.000,13950.722,15082.000,9.758,70,20,-20,9.757,11.681
2062,11.297,-45.179,-7.176,25.700,-64.194,-40.986,16036.000,15815.555,11177.000,41.378,10,-50,-10,41.378,5.736
2063,-63.534,-48.047,-70.373,-68.436,-51.096,-71.832,7628.000,6259.411,7598.000,5.954,-70,-50,-80,5.954,11.760
2064,-30.585,-21.614,-77.444,-28.789,-27.769,-80.269,7691.000,8533.753,6492.000,7.007,-40,-30,-80,7.006,12.865
2065,44.769,41.738,-17.955,49.507,39.609,-6.410,15109.000,13321.721,16279.000,12.659,40,40,-20,12.660,5.472
2066,73.625,-39.414,-22.786,65.865,-19.775,-24.690,13672.000,12782.207,13731.000,21.203,70,-40,-30,21.202,8.095
2067,-15.283,36.568,-13.000,-17.580,39.723,15.620,15073.000,15551.534,18673.000,28.884,-20,30,-20,28.885,10.695
2068,-14.861,49.799,-35.211,5.167,54.566,-45.849,12703.000,13959.354,11535.000,23.174,-20,40,-40,23.174,12.057
2069,47.261,-47.029,-21.253,52.167,-51.181,-10.570,13639.000,14684.524,14810.000,12.467,40,-50,-30,12.467,11.750
2070,-15.905,-4.665,-39.222,9.092,-0.080,-8.505,12553.000,10731.053,16155.000,39.868,-20,-10,-40,39.867,6.770
2071,50.677,12.017,-31.257,53.445,-4.336,-30.919,12620.000,13978.433,12560.000,16.590,50,10,-40,16.589,8.998
2072,39.574,-47.572,-71.897,44.059,-50.863,-72.844,7638.000,10190.476,7609.000,5.643,30,-50,-80,5.643,12.776
2073,-78.902,-38.231,-20.024,-74.737,-33.344,-29.463,13657.000,13174.839,13657.000,11.416,-80,-40,-30,11.416,10.191
2074,62.050,-5.799,-46.754,69.634,-4.584,-43.052,11361.000,12393.502,11361.000,8.526,60,-10,-50,8.526,5.691
2075,-53.224,20.997,-42.229,-57.670,28.891,-45.350,11439.000,11474.892,11439.000,9.583,-60,20,-50,9.582,10.358
2076,-52.603,14.563,-61.821,-57.733,7.186,-60.535,9009.000,10470.677,8979.000,9.077,-60,10,-70,9.077,11.935
2077,20.832,9.589,-13.959,24.442,10.063,-14.117,14987.000,14438.439,15017.000,3.644,20,0,-20,3.644,11.364
2078,91.602,36.180,-14.193,32.517,65.346,-60.128,15084.000,13756.022,9168.000,80.323,90,30,-20,80.323,8.630
2079,26.296,44.769,-62.228,46.138,44.707,-43.825,9107.000,9994.756,11509.000,27.063,20,40,-70,27.063,11.081
2080,25.085,-9.237,-4.645,26.935,-6.900,-9.791,16157.000,16530.459,16157.000,5.948,20,-10,-10,5.947,7.424
2081,-36.327,25.378,-28.571,-61.521,17.578,-49.641,13841.000,14580.267,11408.000,33.757,-40,20,-30,33.757,6.668
2082,87.876,-28.593,-65.824,92.808,-26.713,-77.129,8903.000,8916.726,7704.000,12.477,80,-30,-70,12.476,9.025
2083,-55.321,-48.590,-50.444,-56.403,-41.618,-44.533,10029.000,8572.706,11229.000,9.204,-60,-50,-60,9.204,10.733
2084,14.915,3.579,-49.062,11.517,5.015,-47.997,11386.000,9757.341,11386.000,3.840,10,0,-50,3.840,6.152
2085,88.324,36.815,-18.128,116.032,82.820,6.151,15083.000,12981.565,17636.000,58.938,80,30,-20,58.938,10.920
2086,-65.204,-42.035,-0.452,2.667,-59.099,96.651,16028.000,15212.366,28005.000,119.694,-70,-50,-10,119.694,13.327
2087,-14.722,34.075,-60.482,-19.936,40.522,-91.958,9073.000,9285.053,5503.000,32.550,-20,30,-70,32.550,11.621
2088,59.883,13.594,-78.618,81.065,-6.585,70.618,7820.000,8984.934,25763.000,152.077,50,10,-80,152.076,10.607
2089,86.839,-13.413,-19.033,135.073,65.478,32.227,14933.000,13463.676,21178.000,105.726,80,-20,-20,105.726,9.544
2090,87.030,-45.442,-36.922,95.076,3.024,-20.980,12443.000,13181.987,13794.000,51.651,80,-50,-40,51.651,8.926
2091,38.545,-29.229,-54.152,47.616,-23.279,-46.309,10098.000,11494.202,11299.000,13.387,30,-30,-60,13.386,10.383
2092,-41.898,-39.267,-52.704,-49.145,-35.018,-33.741,10060.000,10974.884,12460.000,20.741,-50,-40,-60,20.741,10.928
2093,58.896,-31.491,-44.395,68.477,-33.383,-38.989,11270.000,10930.365,12471.000,11.162,50,-40,-50,11.162,13.526
2094,74.581,-30.993,-11.094,75.047,-28.152,8.056,14872.000,15934.085,17302.000,19.365,70,-40,-20,19.365,13.470
2095,77.528,36.334,-28.597,84.251,43.856,-17.930,13882.000,13812.844,15113.000,14.682,70,30,-30,14.682,9.938
2096,44.128,46.262,-77.919,49.294,56.465,-63.485,7909.000,10154.760,9139.000,18.416,40,40,-80,18.415,7.784
2097,18.739,-26.957,-52.903,24.506,-20.613,-40.728,10096.000,10962.955,11297.000,14.891,10,-30,-60,14.891,11.662
2098,53.262,18.198,-24.004,54.557,12.920,-21.318,13820.000,13981.486,13820.000,6.062,50,10,-30,6.062,10.668
2099,-41.600,47.744,-49.940,-29.323,42.682,-50.466,11500.000,8742.070,10302.000,13.290,-50,40,-50,13.290,11.425
2100,-93.342,22.094,-4.227,-87.403,-1.790,-31.241,16235.000,10313.469,12546.000,36.544,-100,20,-10,36.544,9.058
2101,-46.807,32.380,-9.049,-47.705,32.826,16.685,16270.000,15982.799,18670.000,25.753,-50,30,-10,25.754,4.094
2102,-33.537,41.948,-25.117,-31.087,35.346,-16.644,13901.000,14122.087,15071.000,11.018,-40,40,-30,11.017,8.331
2103,-33.907,-26.708,-41.605,-27.506,-27.157,-38.702,11291.000,11787.687,12492.000,7.044,-40,-30,-50,7.043,10.883
2104,37.589,47.196,-58.758,29.160,78.722,-34.340,10308.000,12311.045,12797.000,40.757,30,40,-60,40.758,10.532
2105,-9.736,-27.740,-16.177,-39.787,-52.363,115.868,14894.000,16279.127,30401.000,137.642,-10,-30,-20,137.642,4.449
2106,91.014,35.781,-33.514,133.850,43.790,-11.458,12684.000,14438.892,15118.000,48.842,90,30,-40,48.842,8.747
2107,57.573,40.725,-53.998,63.206,35.248,-39.151,10310.000,10371.219,12681.000,16.798,50,40,-60,16.798,9.690
2108,-26.037,-25.505,-65.118,-28.850,-29.649,-54.222,8892.000,9279.131,10092.000,11.992,-30,-30,-70,11.992,7.729
2109,18.360,-41.006,-9.849,15.898,-35.463,-3.132,16036.000,13086.804,16066.000,9.050,10,-50,-10,9.050,12.280
2110,69.716,-29.058,-72.260,67.001,-32.445,-72.621,7701.000,9013.270,7671.000,4.356,60,-30,-80,4.356,12.458
2111,83.506,-45.113,-14.149,43.747,-72.613,-60.765,14843.000,13530.497,8749.000,67.157,80,-50,-20,67.157,8.391
2112,48.996,-27.369,-38.878,44.293,-29.885,-39.211,12499.000,12903.297,12499.000,5.345,40,-30,-40,5.344,9.440
2113,-56.248,-43.881,-68.944,-56.613,-47.520,-67.786,8829.000,6983.225,8829.000,3.836,-60,-50,-70,3.836,7.255
2114,-11.345,45.715,-36.784,-25.244,41.513,-60.565,12703.000,12631.187,9102.000,27.864,-20,40,-40,27.864,10.859
2115,-57.145,27.953,-52.966,-52.205,23.602,-52.019,10239.000,9643.907,10239.000,6.650,-60,20,-60,6.651,10.994
2116,76.020,-6.627,-4.707,78.425,4.208,-4.173,16162.000,15458.397,16192.000,11.111,70,-10,-10,11.112,8.697
2117,39.376,23.770,-20.164,41.686,21.592,-22.988,13848.000,15991.330,13849.000,4.249,30,20,-30,4.249,14.102
2118,-95.611,27.086,-35.371,-99.454,21.639,-4.321,12635.000,13344.272,16235.000,31.758,-100,20,-40,31.758,9.534
2119,3.613,-33.802,-39.144,-5.668,-35.918,-33.303,12465.000,13347.780,12464.000,11.169,0,-40,-40,11.168,7.225
2120,-34.917,-39.397,-31.181,-44.525,-36.644,-28.578,12461.000,13480.003,13660.000,10.328,-40,-40,-40,10.328,10.197
2121,12.397,-40.086,-57.055,15.444,-36.346,-54.332,10036.000,11160.733,10066.000,5.540,10,-50,-60,5.540,10.616
